gene_id	gene_name	KO.F_1	KO.F_2	KO.M_1	KO.M_2	WT.F_1	WT.F_2	WT.M_1	WT.M_2
ENSMUSG00000001521	Tulp3	6.344174	4.350006	4.815635	5.123265	7.249786	8.253604	7.276219	7.850699
ENSMUSG00000001524	Gtf2h4	20.067047	24.170375	17.927373	26.648418	24.22356	18.578158	20.018717	20.811463
ENSMUSG00000001525	Tubb5	969.98294	953.722383	795.990368	1363.07869	1257.144766	1245.853679	1129.477867	1135.986344
ENSMUSG00000001542	Ell2	31.544487	43.549387	39.657691	31.773959	107.19823	82.906239	114.033432	127.523674
ENSMUSG00000001552	Jup	10.832915	9.358771	2.920901	11.069565	9.016667	7.971457	5.141816	3.168373
ENSMUSG00000001555	Fkbp10	0	0	0	0	0	0	0	0
ENSMUSG00000001558	Klhl10	0	0.105415	0	0.045988	0	0	0.104841	0
ENSMUSG00000001566	Mnx1	0	0	0	0	0	0	0	0
ENSMUSG00000001569	Nom1	19.612539	25.879922	16.973811	21.608872	21.291796	22.354775	22.380536	27.697647
ENSMUSG00000001576	Ergic1	96.784028	86.140515	79.037443	98.152419	149.725807	143.791457	154.076134	160.256802
ENSMUSG00000001583	Tnk1	0	0	0	0	0	0	0	0
ENSMUSG00000001588	Acap1	28.538355	29.335464	40.844397	47.008614	14.126176	22.805892	26.230378	19.873979
ENSMUSG00000001604	Tcea3	1.991931	2.522827	2.430121	0.472509	1.047821	1.42391	0.627924	0.673617
ENSMUSG00000001622	Csn3	0	0	0	0	0	0	0	0
ENSMUSG00000001627	Ifrd1	77.193529	78.339334	78.7894	80.55375	106.478247	79.433121	139.22327	117.679948
ENSMUSG00000001630	Stk38l	8.905716	7.676123	9.624468	9.543004	8.253557	12.188168	12.815666	9.601535
ENSMUSG00000001632	Brpf1	60.497107	62.508506	63.502514	59.052367	48.693229	49.578088	52.740315	54.179998
ENSMUSG00000001642	Akr1b3	286.728956	281.529041	303.188103	240.957612	273.795121	269.593197	265.511143	271.476627
ENSMUSG00000001655	Hoxc13	0	0	0	0	0	0	0	0
ENSMUSG00000001656	Hoxc11	0	0	0	0	0	0	0	0
ENSMUSG00000001657	Hoxc8	0	0	0	0	0	0	0	0
ENSMUSG00000001661	Hoxc6	0	0	0	0	0.053446	0	0	0
ENSMUSG00000001663	Gstt1	0.22605	0.092594	0.673856	0.196641	0.523321	0.592172	0.652388	0.210243
ENSMUSG00000001665	Gstt3	12.319728	10.5041	12.512787	17.912467	10.317293	11.142644	10.331456	8.738626
ENSMUSG00000001666	Ddt	44.375278	46.826633	47.471238	56.961375	48.86225	54.486884	50.632726	50.176146
ENSMUSG00000001670	Tat	0	0	0	0	0	0	0	0
ENSMUSG00000001672	Marveld3	0	0	0	0	0	0	0	0
ENSMUSG00000001674	Ddx18	48.083705	49.70366	50.071592	46.306493	49.902668	51.329238	55.398893	61.502645
ENSMUSG00000001687	Ubl3	208.894244	227.867839	287.566324	229.914741	167.914437	155.217555	130.96597	137.957023
ENSMUSG00000001700	Gramd3	2.846279	2.597366	1.635303	4.043343	7.506231	8.381161	7.512372	6.969963
ENSMUSG00000001707	Eef1e1	22.772413	27.883009	27.667968	21.785877	39.13629	35.025841	41.070399	31.224491
ENSMUSG00000001729	Akt1	275.511293	280.547853	282.13399	245.846084	250.045255	246.828586	259.763722	266.469036
ENSMUSG00000001739	Cldn15	0.689997	1.285506	0.462778	0.252877	0	0.342839	0.115287	0
ENSMUSG00000001741	Il16	33.404313	31.087298	33.00989	27.956644	10.719043	11.322742	8.561848	8.147021
ENSMUSG00000001750	Tcirg1	274.637396	285.287532	366.284188	276.391977	288.777778	302.961719	283.408444	323.234962
ENSMUSG00000001751	Naglu	40.370429	43.536554	47.2654	45.17804	40.451485	47.688961	38.681828	40.330476
ENSMUSG00000001755	Coasy	18.090851	22.75975	24.618132	21.485499	21.506428	24.586557	20.9423	24.189056
ENSMUSG00000001761	Smo	0	0.088688	0	0.023499	0.125039	0.178526	0.080397	0.025129
ENSMUSG00000001763	Tspan33	0.891536	1.405244	0.564655	0.404171	0.720332	0.425466	0.857334	0.348576
ENSMUSG00000001767	Crnkl1	22.968302	23.036388	21.723671	20.291786	21.31009	18.382351	21.536364	19.39408
ENSMUSG00000001768	Rin2	65.597751	65.867027	57.489559	63.058688	37.359676	38.517265	34.903555	45.920537
ENSMUSG00000001773	Folh1	0	0	0	0	0	0	0	0
ENSMUSG00000001774	Chordc1	58.473266	49.254553	52.319528	46.125179	54.092863	47.996326	56.450156	58.570775
ENSMUSG00000001783	Rtcb	91.774117	90.745727	90.139567	99.644663	103.708464	105.19003	110.824115	107.992602
ENSMUSG00000001785	Pwp1	33.406389	31.418391	28.197651	32.216486	37.481443	38.341183	41.974828	38.392064
ENSMUSG00000001786	Fbxo7	18.748196	20.277007	18.929548	17.50793	16.190443	16.405377	16.659915	17.414372
ENSMUSG00000001794	Capns1	648.497676	615.532666	649.712023	559.627464	517.035583	513.917811	540.797623	574.348837
ENSMUSG00000001802	Lrp3	0	0	0	0	0	0	0	0
ENSMUSG00000001804	Dsg4	0	0	0	0	0	0	0	0
ENSMUSG00000001815	Evx2	0	0	0	0	0	0	0	0
ENSMUSG00000001819	Hoxd13	0	0	0	0	0	0	0	0
ENSMUSG00000001823	Hoxd12	0	0	0	0	0	0	0	0
ENSMUSG00000001827	Folr1	0.372339	0.304983	0.123303	0.323923	1.341027	1.300189	0.147946	1.219988
ENSMUSG00000001829	Clpb	34.192524	31.704157	31.356599	31.210221	39.28822	41.501963	38.910397	34.484821
ENSMUSG00000001833	Sept7	148.905653	144.783098	145.954606	144.666849	157.962521	152.234006	163.883369	158.922706
ENSMUSG00000001844	Zdhhc4	37.801587	35.752948	35.971179	38.238981	27.667169	26.901376	24.917228	27.275354
ENSMUSG00000001847	Rac1	784.79609	781.789821	761.326172	750.893067	803.000823	779.971697	761.06015	749.263454
ENSMUSG00000001855	Nup214	38.826804	43.15659	38.914855	37.879411	42.191028	41.439245	41.580577	39.980854
ENSMUSG00000001864	Aif1l	0	0	0	0	0	0	0	0
ENSMUSG00000001865	Cpa3	0	0.125361	0	0	0	0.066833	0	0
ENSMUSG00000001870	Ltbp1	0.031403	0.051063	0.334305	0	0.047988	0	0	0.019289
ENSMUSG00000001891	Ugp2	96.730363	90.064933	94.924842	101.603776	87.850156	92.189816	90.25281	96.050823
ENSMUSG00000001901	Kcnh6	0	0	0	0	0	0	0	0
ENSMUSG00000001909	Trmt1	47.368859	50.370728	45.806368	58.002184	51.244803	55.289098	51.394849	59.182935
ENSMUSG00000001910	Nacc1	71.128089	70.714527	67.376713	71.505523	73.188315	75.716768	73.329037	81.288299
ENSMUSG00000001911	Nfix	15.478297	14.680761	15.06116	12.033415	3.905449	5.872208	4.346806	5.644045
ENSMUSG00000001918	Slc1a5	73.251928	54.348646	54.416464	62.182281	46.411509	46.938575	57.625213	45.612996
ENSMUSG00000001924	Uba1	181.81892	193.759014	187.016563	161.700987	178.194141	180.957889	187.225784	187.822123
ENSMUSG00000001930	Vwf	6.271753	6.031816	9.055701	11.666362	15.093869	11.152784	8.631834	10.947276
ENSMUSG00000001942	Siae	25.02925	20.607486	24.369864	25.952248	28.630316	26.516897	23.139874	24.565653
ENSMUSG00000001943	Vsig2	0	0	0	0	0	0	0	0
ENSMUSG00000001946	Esam	0.909306	0.14179	1.605359	0.237753	0.133375	0.050403	0.457059	0.160797
ENSMUSG00000001948	Spa17	0.748077	0.612158	1.113547	2.604199	1.155422	1.793149	0.925347	1.217983
ENSMUSG00000001962	Fam50a	74.830226	72.568505	76.437644	74.377299	66.92451	74.162608	67.641121	68.400541
ENSMUSG00000001964	Emd	80.013949	81.73242	72.582102	88.559264	75.298434	84.614075	82.855766	81.254493
ENSMUSG00000001983	Taco1	12.339022	12.030467	11.947118	12.975978	15.42915	14.941261	15.902006	16.724215
ENSMUSG00000001985	Grik3	0	0	0	0	0	0	0	0
ENSMUSG00000001986	Gria3	0.097013	0.257894	0.156227	0.205227	0.224765	0.464245	0.156093	0.146122
ENSMUSG00000001988	Npas1	0	0	0	0	0.087617	0	0	0
ENSMUSG00000001995	Sipa1l2	41.206324	39.445595	41.937985	32.483593	25.176368	26.322722	26.913304	30.106761
ENSMUSG00000001998	Ap4e1	10.937817	11.197204	9.369659	11.649605	11.569225	12.198257	12.217461	12.006272
ENSMUSG00000001999	Blvra	107.327463	106.522938	106.625022	112.289562	154.826708	142.542028	130.292326	139.971051
ENSMUSG00000002006	Pdzd4	0.154012	0.069484	0.084295	0.122743	0.118744	0.247064	0.083985	0.105003
ENSMUSG00000002007	Srpk3	0.053941	0.08846	0.053655	0.234526	0.177722	1.034833	0.114242	0.10031
ENSMUSG00000002010	Idh3g	129.402918	134.248869	117.367244	136.419968	122.529737	108.192479	114.480622	111.187616
ENSMUSG00000002012	Pnck	0	0	0.147107	0.122325	0.057061	0.323272	0.433223	0.137573
ENSMUSG00000002014	Ssr4	212.15574	219.259573	218.246805	171.273193	178.534224	171.270306	188.914375	184.385437
ENSMUSG00000002015	Bcap31	181.130236	165.639088	175.871419	165.418752	155.660277	151.474828	158.459906	152.133359
ENSMUSG00000002017	Fam98a	25.553121	30.061583	27.564405	25.227824	30.322658	28.131546	29.79763	28.095617
ENSMUSG00000002020	Ltbp2	0.21664	0.41039	0.226294	0.210819	1.171979	3.25642	0.784631	0.489114
ENSMUSG00000002028	Kmt2a	18.046657	19.342158	21.970145	17.588162	15.634368	14.587368	13.770919	17.488236
ENSMUSG00000002031	Ift46	30.674801	41.653095	23.940827	41.064323	32.184969	47.408326	40.711345	34.937417
ENSMUSG00000002032	Tmem25	1.008298	0.902285	0.40822	0.931621	0.637623	1.225485	0.578285	1.163453
ENSMUSG00000002033	Cd3g	0	0.094121	0	0	0	0	0	0
ENSMUSG00000002043	Trappc6a	33.543659	33.023927	23.515145	51.849482	35.812378	31.960198	26.521637	32.233709
ENSMUSG00000002052	Supt6	46.076054	46.63589	44.672426	44.481409	44.686198	43.285106	42.810869	45.483366
ENSMUSG00000002055	Spag5	54.508017	50.283938	57.454002	69.221324	52.440718	61.27784	51.161375	48.270919
ENSMUSG00000002057	Foxn1	0	0	0	0	0	0	0	0
ENSMUSG00000002058	Unc119	105.486992	102.732758	92.380598	92.420958	66.359479	65.225219	75.404238	64.002982
ENSMUSG00000002059	Rab34	9.731279	9.455242	10.20551	14.408343	22.745289	19.828183	22.030663	16.961592
ENSMUSG00000002064	Sdf2	56.793726	56.514835	51.25892	50.339078	46.999647	53.532787	47.495916	49.47195
ENSMUSG00000002068	Ccne1	37.800246	36.171949	39.096019	34.564014	37.686432	41.881678	40.678391	43.46891
ENSMUSG00000002076	Hsf2bp	0.298608	0.18537	0	0.166157	0.23052	0.260991	0.094624	0.347097
ENSMUSG00000002083	Bbc3	15.099332	18.583666	15.565257	23.366461	12.187109	12.830114	11.86211	11.70746
ENSMUSG00000002100	Mybpc3	0.246053	0.322951	0.220386	0.513403	0.246619	0.171001	0.097587	0.205878
ENSMUSG00000002102	Psmc3	212.097531	206.697371	183.936976	201.645156	227.990893	225.61283	232.054053	244.285572
ENSMUSG00000002103	Acp2	49.56141	49.560007	41.724223	39.813924	58.478015	58.792312	63.101638	64.255934
ENSMUSG00000002104	Rapsn	1.23996	0.560172	1.62445	3.982672	6.579798	10.539683	6.085891	5.970822
ENSMUSG00000002105	Slc39a13	27.435029	30.81065	21.129721	25.846216	25.688919	30.357497	28.234396	33.57743
ENSMUSG00000002107	Celf2	104.905436	108.797013	113.744389	100.695616	92.66431	103.077123	92.171835	99.79875
ENSMUSG00000002108	Nr1h3	7.786924	10.200312	7.073415	3.908969	5.208724	4.439203	3.95863	4.679933
ENSMUSG00000002109	Ddb2	6.475351	7.341271	7.781767	9.251467	3.421435	4.763603	4.237483	4.525874
ENSMUSG00000002111	Spi1	476.972601	502.978825	518.556192	446.746464	450.334727	432.00627	438.453532	423.46118
ENSMUSG00000002129	Sf3a1	45.094228	45.871184	37.939255	45.785759	42.578302	42.713023	46.903656	45.300458
ENSMUSG00000002147	Stat6	137.19597	153.851058	133.266863	133.30136	132.852491	130.070936	136.049944	140.341413
ENSMUSG00000002190	Clgn	0.078411	0	0	0.090895	0.080608	0	0.20732	0.097198
ENSMUSG00000002204	Napsa	204.721435	206.457482	236.906422	145.992493	68.931438	67.061272	68.324095	73.840563
ENSMUSG00000002205	Vrk3	32.138733	37.138598	33.636219	36.976373	32.108312	25.504897	25.519165	28.076229
ENSMUSG00000002210	Smg9	43.934551	45.798276	45.532018	50.906927	40.708242	40.509205	47.965431	39.619953
ENSMUSG00000002221	Paxip1	38.604592	44.401707	41.619654	45.23571	37.70542	40.030511	33.983887	40.131111
ENSMUSG00000002222	Rmnd5a	32.126432	31.743097	29.279281	35.832849	31.969439	31.949559	28.845678	31.812502
ENSMUSG00000002227	Mov10	7.855321	9.210514	10.116725	6.71826	17.485946	19.028387	10.028632	12.942894
ENSMUSG00000002228	Ppm1j	0.882188	0.206648	0.8147	0.821965	0.486023	0.991637	1.957814	0.937496
ENSMUSG00000002233	Rhoc	10.712947	11.400566	6.530011	23.027667	39.524432	33.676742	42.681794	37.67083
ENSMUSG00000002240	Prr27	0	0	0	0	0	0	0	0
ENSMUSG00000002249	Tead3	0	0	0	0	0	0	0	0
ENSMUSG00000002250	Ppard	31.252957	31.887271	28.531496	25.546728	14.253797	16.703424	13.828411	14.932257
ENSMUSG00000002257	Def6	64.120832	61.943029	64.736281	69.075987	50.355341	46.957827	60.595054	48.327459
ENSMUSG00000002265	Peg3	0	0	0	0	0.016182	0	0	0
ENSMUSG00000002266	Zim1	0	0	0	0	0	0	0	0
ENSMUSG00000002274	Metrn	43.019993	43.939885	39.535668	52.803329	46.758953	50.704648	49.042447	51.866677
ENSMUSG00000002279	Lmf1	16.372193	18.94142	16.564427	17.55478	15.990943	16.84479	17.474618	17.879533
ENSMUSG00000002280	Narfl	26.350008	25.410882	27.99318	24.366665	23.87126	27.317897	24.148848	23.079288
ENSMUSG00000002289	Angptl4	5.79226	4.523195	13.09155	3.782249	3.53125	4.45797	6.942465	6.301961
ENSMUSG00000002297	Dbf4	49.144323	48.772781	47.066864	62.992506	57.17227	58.900636	58.078071	53.824898
ENSMUSG00000002307	Daxx	38.79617	41.905819	51.347984	35.089947	37.896555	37.291493	29.94043	30.256123
ENSMUSG00000002308	Cd320	13.586775	9.420936	9.806574	10.21883	12.589753	14.715966	15.089411	10.043393
ENSMUSG00000002319	Ipo4	40.924433	44.374841	39.097883	29.275636	41.83037	38.584488	32.350228	36.802718
ENSMUSG00000002320	Tm9sf1	76.536882	75.219253	75.691306	76.710881	68.741042	82.141673	70.97604	87.395444
ENSMUSG00000002324	Rec8	0	0.198817	0	0.084328	0	0	0	0
ENSMUSG00000002325	Irf9	44.122788	43.338748	69.475151	46.132161	50.859944	56.620375	39.712723	40.79801
ENSMUSG00000002326	Gmpr2	59.577025	50.892865	51.872293	43.276838	50.503326	50.555468	56.59118	50.92375
ENSMUSG00000002329	Mdp1	24.587604	20.367825	22.712397	22.658943	17.90496	16.959372	19.614129	20.422686
ENSMUSG00000002332	Dhrs1	85.501969	87.355816	84.261407	81.730403	72.534312	64.21361	71.896072	69.379321
ENSMUSG00000002341	Ncan	0	0	0	0	0	0	0	0
ENSMUSG00000002342	Tmem161a	29.398112	25.426123	35.383863	26.832011	25.375251	26.434191	26.799255	27.327261
ENSMUSG00000002343	Armc6	16.301758	11.765892	12.243923	10.80427	17.201351	13.591659	17.592729	16.667231
ENSMUSG00000002345	Borcs8	44.634199	51.292799	46.411516	50.688629	42.95768	38.541972	36.248706	39.552874
ENSMUSG00000002346	Slc25a42	3.101334	3.225617	3.28661	3.818103	2.98115	4.485629	3.659309	2.870002
ENSMUSG00000002365	Snx9	63.787291	60.648352	53.127816	60.489775	57.081536	58.055694	49.185248	53.759272
ENSMUSG00000002372	Ranbp3	69.515185	72.751017	75.768982	69.544675	71.076902	70.155444	77.851837	72.925107
ENSMUSG00000002379	Ndufa11	156.061347	178.806899	146.733966	131.969157	182.296212	163.670895	181.880891	144.80977
ENSMUSG00000002384	Bmp8b	0	0	0	0	0	0	0	0
ENSMUSG00000002393	Nr2f6	37.878606	38.145762	39.523909	31.080599	29.54962	25.544717	27.127978	29.332118
ENSMUSG00000002395	Use1	72.994741	82.455121	82.059167	91.531254	62.61819	68.587546	63.671855	74.587593
ENSMUSG00000002396	Ocel1	11.848744	11.342681	13.999235	11.551221	11.840603	11.236923	10.319028	13.122761
ENSMUSG00000002409	Dyrk1b	5.016718	5.132925	5.288055	6.673764	2.994664	2.911576	2.456208	1.727759
ENSMUSG00000002413	Braf	13.695533	13.042214	11.939803	14.458243	10.969773	11.263733	11.030717	13.388028
ENSMUSG00000002416	Ndufb2	96.164503	97.478382	95.803196	105.41011	103.504188	114.745492	100.233823	99.760434
ENSMUSG00000002428	Hltf	24.279459	22.185214	22.2428	24.690105	20.522831	21.704804	17.969944	20.265026
ENSMUSG00000002455	Prpf6	36.37369	35.651519	37.045032	35.825905	36.865178	34.602758	36.508303	36.316815
ENSMUSG00000002458	Rgs19	185.441458	181.373507	183.405058	172.052224	149.297313	158.904581	142.106036	149.876567
ENSMUSG00000002459	Rgs20	0	0	0	0	0	0	0	0
ENSMUSG00000002475	Abhd3	0.454427	0.312898	0.379573	0.474042	1.139052	0.810395	0.831316	0.506886
ENSMUSG00000002477	Snrpd1	146.141499	152.983596	141.721965	164.946667	161.955326	162.624647	163.617032	143.357701
ENSMUSG00000002486	Tchp	7.841415	9.022938	6.381286	8.01564	6.615242	6.676743	6.11795	8.21095
ENSMUSG00000002489	Tiam1	83.307622	91.613172	94.942585	61.945183	39.381368	33.795942	29.148679	39.520958
ENSMUSG00000002496	Tsc2	29.955254	36.635988	31.405373	28.122219	32.284414	30.916571	34.981937	34.252673
ENSMUSG00000002500	Rpl3l	0.454207	0.279076	0.225664	0.296339	0.438137	0.495771	0.224937	0.211223
ENSMUSG00000002504	Slc9a3r2	2.443337	2.851526	2.767359	1.425476	0.242354	0.851045	0.751347	0.534132
ENSMUSG00000002524	Puf60	134.374437	132.900782	134.649223	128.150411	130.80916	130.30264	135.483757	133.628332
ENSMUSG00000002546	Golga2	32.149141	36.857364	36.322904	30.944782	31.05875	31.609508	31.190612	30.083441
ENSMUSG00000002550	Uck1	41.786376	44.727645	48.720939	42.655025	38.384105	37.155879	35.802106	41.538519
ENSMUSG00000002565	Scin	2.400498	2.238321	1.75299	1.201378	1.118716	1.087977	0.789029	0.513867
ENSMUSG00000002578	Ikzf4	0	0	0	0.041564	0	0.017136	0.038741	0.036041
ENSMUSG00000002580	Mien1	78.868332	72.642408	87.082747	72.042045	80.494408	83.330524	84.13091	87.475363
ENSMUSG00000002588	Pon1	0	0	0	0	0	0	0	0
ENSMUSG00000002602	Axl	254.798408	237.974974	302.935781	157.59174	39.031496	61.514497	39.815894	38.337954
ENSMUSG00000002603	Tgfb1	282.455369	296.997309	268.49097	289.025522	251.633137	258.679571	254.86624	281.63288
ENSMUSG00000002608	Ccdc97	41.615045	41.442934	43.654135	36.026879	32.309883	31.221735	30.225477	27.858812
ENSMUSG00000002617	Zfp40	3.216747	3.900205	2.689536	4.509583	3.789954	3.385588	1.647476	2.049815
ENSMUSG00000002625	Akap8l	25.73082	24.383501	28.491526	22.656299	21.624571	23.564009	23.967833	19.526163
ENSMUSG00000002633	Shh	0	0	0	0	0	0	0	0
ENSMUSG00000002635	Pdcd2l	24.237784	25.648989	25.329252	27.659225	24.92794	29.446111	26.583035	29.798652
ENSMUSG00000002658	Gtf2f1	79.413409	82.096351	74.895353	74.388619	82.546027	83.623743	89.535568	83.77114
ENSMUSG00000002660	Clpp	35.329733	39.235212	29.710404	37.596463	43.902514	37.90748	43.229721	40.746572
ENSMUSG00000002661	Alkbh7	14.66345	13.823456	13.420667	18.932244	19.511524	18.616249	18.819355	20.005398
ENSMUSG00000002664	Pspn	0	0	0	0	0	0	0	0
ENSMUSG00000002668	Dennd1c	54.428145	53.27722	53.224168	46.170492	31.454465	33.875619	28.695163	25.916796
ENSMUSG00000002679	Med6	33.831726	31.750702	31.036915	35.679319	35.608212	32.601714	38.823223	35.946878
ENSMUSG00000002688	Prkd1	0	0	0	0	0	0	0	0
ENSMUSG00000002699	Lcp2	111.296736	117.86428	85.160846	105.194665	77.010735	84.031202	95.879561	98.649398
ENSMUSG00000002718	Cse1l	71.745208	79.961371	77.951204	70.77277	78.15824	77.390357	84.250856	81.835958
ENSMUSG00000002728	Naa20	81.704991	87.719646	63.9343	87.359066	108.574303	105.806908	103.326136	99.952646
ENSMUSG00000002731	Prkra	23.503721	22.684086	19.209691	33.714944	26.601655	24.935414	21.334871	21.972255
ENSMUSG00000002732	Fkbp7	3.672845	4.594151	4.447633	3.26245	2.789317	2.612408	2.534925	2.895505
ENSMUSG00000002733	Plekha3	30.059893	30.251678	34.921436	28.804062	30.11762	31.636265	36.645362	33.598107
ENSMUSG00000002741	Ykt6	91.114612	97.316613	110.436296	88.260132	117.475743	117.288905	137.567475	132.717831
ENSMUSG00000002748	Baz1b	91.585663	91.734971	92.67865	90.665669	85.503278	90.929305	82.726794	85.723691
ENSMUSG00000002763	Pex6	15.610819	15.920202	13.631434	15.935587	12.222286	12.150768	12.188845	11.709333
ENSMUSG00000002767	Mrpl2	63.754054	59.570653	52.043415	56.73516	61.309763	57.216965	64.038093	68.969789
ENSMUSG00000002768	Mea1	74.670739	74.657602	78.406774	68.00481	70.171384	74.800213	78.946877	77.901112
ENSMUSG00000002769	Gnmt	0.618348	1.516057	1.232479	0.394198	0.26227	0.791394	1.016406	0.666398
ENSMUSG00000002771	Grin2d	0.32669	0.243277	0.459041	0.451142	0.214325	0.210868	0.133388	0.232251
ENSMUSG00000002778	Kdelr1	115.534383	112.958562	117.510449	128.154	111.248329	105.633199	95.266349	110.934811
ENSMUSG00000002781	Tmem143	11.845839	7.771557	14.723895	14.414553	10.890989	10.842695	10.158214	9.00984
ENSMUSG00000002797	Ggct	9.090969	9.791752	8.99152	11.747722	9.596437	7.099901	10.089881	5.850588
ENSMUSG00000002799	Jag2	5.038937	4.23579	3.763537	8.875758	4.715073	5.469968	4.59662	4.351865
ENSMUSG00000002803	Btbd6	11.3629	14.617629	14.447671	12.801535	14.945609	19.299824	16.626972	13.309333
ENSMUSG00000002804	Nudt14	25.14432	26.346104	24.289772	30.691315	31.61235	23.265821	20.733404	17.986279
ENSMUSG00000002808	Epdr1	0.766363	0.308437	0	0	0.274672	0	0	0.743389
ENSMUSG00000002812	Flii	128.411585	132.070568	137.714035	115.50779	109.430517	102.572124	99.499915	108.603056
ENSMUSG00000002814	Top3a	11.371633	12.22625	13.036109	13.784597	13.131148	11.406276	11.203101	9.969295
ENSMUSG00000002820	Atg4d	25.48201	24.662632	26.985518	26.220153	24.187617	24.481688	29.265196	26.68551
ENSMUSG00000002825	Qtrt1	12.476821	15.280988	15.56558	11.663076	10.78706	12.562331	14.376741	14.335607
ENSMUSG00000002831	Plin4	0	0	0	0	0	0	0	0
ENSMUSG00000002833	Hdgfl2	37.652238	35.069095	44.214534	42.043148	39.617503	40.243203	39.399781	39.51974
ENSMUSG00000002835	Chaf1a	45.422077	39.384891	45.062084	47.030953	47.104651	44.797514	47.758607	46.243514
ENSMUSG00000002844	Adprh	48.898966	48.952922	52.302332	44.154327	39.15836	38.688313	38.685877	48.828089
ENSMUSG00000002845	Tmem39a	24.462167	31.693626	27.83303	29.718187	23.103911	31.97543	28.349062	30.06687
ENSMUSG00000002846	Timmdc1	10.104358	9.939933	14.13649	13.150682	14.513004	13.566604	13.673284	14.126243
ENSMUSG00000002847	Pla1a	0.054151	0.088803	0	0	0.083526	0.142058	0	0.05035
ENSMUSG00000002870	Mcm2	93.67571	92.573043	85.093737	89.191225	89.412454	91.667052	94.598704	91.991235
ENSMUSG00000002871	Tpra1	71.714864	59.861354	76.414782	60.68736	44.610362	67.449732	68.329392	56.069947
ENSMUSG00000002881	Nab1	58.422085	66.381327	61.820271	60.345218	68.22641	67.709855	66.651669	67.348415
ENSMUSG00000002885	Adgre5	99.249669	103.108144	67.35013	49.181549	12.003197	9.245093	5.789727	11.911204
ENSMUSG00000002897	Il17ra	146.558096	134.668409	132.459361	114.127966	45.41742	61.416814	67.500785	62.341596
ENSMUSG00000002900	Lamb1	0	0	0	0	0	0	0	0
ENSMUSG00000002908	Kcnn1	0	0	0	0	0.097035	0.178286	0.041041	0.038493
ENSMUSG00000002910	Arrdc2	8.503991	9.788934	9.863696	7.35986	5.068759	6.281782	6.867373	7.386986
ENSMUSG00000002930	Ppp1r17	0	0	0	0	0	0	0	0
ENSMUSG00000002944	Cd36	44.674399	49.221383	39.826282	85.965268	326.336852	259.778515	368.022333	381.934931
ENSMUSG00000002948	Map2k7	43.64342	45.240393	48.066124	43.341398	40.00325	42.207159	37.583087	43.45568
ENSMUSG00000002949	Timm44	40.068064	38.952209	47.708217	42.116489	45.41017	46.290263	44.98996	47.905061
ENSMUSG00000002957	Ap2a2	69.599911	73.592559	72.106599	67.817368	62.568056	60.689329	58.199884	62.812477
ENSMUSG00000002963	Pnkp	42.094955	39.207667	38.217611	36.415073	26.896687	26.952982	32.613767	31.491914
