gene_id	gene_name	KO.F_1	KO.F_2	KO.M_1	KO.M_2	WT.F_1	WT.F_2	WT.M_1	WT.M_2
ENSMUSG00000002010	Idh3g	1515	1873	1370	1803.999	1813.999	1419.999	1328	1407
ENSMUSG00000002012	Pnck	0	0	2	1	1	5	3	2
ENSMUSG00000002014	Ssr4	1351	1587	1415	1269	1491	1259.001	1176	1269.001
ENSMUSG00000002015	Bcap31	1941	2166	1896	2038	2162	1858	1714	1753
ENSMUSG00000002017	Fam98a	677	879.001	690	729	988	816	775	786.001
ENSMUSG00000002020	Ltbp2	14	33	15	16	101.001	79	53	34
ENSMUSG00000002028	Kmt2a	2644	3109.999	2992	2933	2918	2623	2313.999	2533
ENSMUSG00000002031	Ift46	293.999	406.001	269.001	457	431	427.001	317.001	335
ENSMUSG00000002032	Tmem25	11	26	10	25	21	16	14	14
ENSMUSG00000002033	Cd3g	0	1	0	0	0	0	0	0
ENSMUSG00000002043	Trappc6a	209.001	249	141	361.999	279.999	226	164	213
ENSMUSG00000002052	Supt6	2976	3680	2886	3316	3742	3182	2790	3161
ENSMUSG00000002055	Spag5	1680	1912	1731	2437	2270	2140	1593	1622
ENSMUSG00000002057	Foxn1	0	0	0	0	0	0	0	0
ENSMUSG00000002058	Unc119	1242.999	1447	1066	1230	1006	875	883.001	813
ENSMUSG00000002059	Rab34	122	141	127	192	366	274.999	264.999	225
ENSMUSG00000002064	Sdf2	508	598	485.001	576	636	550	467	454
ENSMUSG00000002068	Ccne1	687	811	625	731	827	743	725	729
ENSMUSG00000002076	Hsf2bp	4	4	0	2	4	4	1	5
ENSMUSG00000002083	Bbc3	230.999	308	200	353	218	195	194	169
ENSMUSG00000002100	Mybpc3	10	16	9	24	13	8	4	9
ENSMUSG00000002102	Psmc3	2646.999	3255	2361.999	2801	3698	3273.001	3027	3225
ENSMUSG00000002103	Acp2	1604.999	2138	1476.999	1774	2963	2573.999	2342	2690.001
ENSMUSG00000002104	Rapsn	13	9	14	42	78	124	51	59
ENSMUSG00000002105	Slc39a13	456.999	615	378	507.001	620.001	576	495.001	584.001
ENSMUSG00000002107	Celf2	4288	5237	4484.001	4946.999	4926.999	4736	3880.999	4268
ENSMUSG00000002108	Nr1h3	130	164.001	121.999	77	100.001	84	69	81
ENSMUSG00000002109	Ddb2	121	154	131.999	181	74	101	68	89
ENSMUSG00000002111	Spi1	6987	8907.001	7352	7353	8301.999	7183	6613.999	6900
ENSMUSG00000002129	Sf3a1	2115	2554	1808	2485	2624	2273	2228	2301
ENSMUSG00000002147	Stat6	4866.999	6363	4543	5421.001	6067	5240	4754	5231.999
ENSMUSG00000002190	Clgn	3	0	0	4	4	0	8	4
ENSMUSG00000002204	Napsa	2787	3353	3232	2309	1225.001	1051	979	1081
ENSMUSG00000002205	Vrk3	501	610	586.001	612	580	453	398	507
ENSMUSG00000002210	Smg9	744	944	761	1085.001	945.999	836.999	835	797.999
ENSMUSG00000002221	Paxip1	1255.999	1619	1391	1552	1626.001	1386.001	1169	1305.998
ENSMUSG00000002222	Rmnd5a	1637	1871	1575	2111	2117	1865	1544	1790.999
ENSMUSG00000002227	Mov10	249	369	333	249	702	695	296.999	404.001
ENSMUSG00000002228	Ppm1j	14	4	13	15	10	18	13	16
ENSMUSG00000002233	Rhoc	107	127	61	231	468.001	343	398	375
ENSMUSG00000002240	Prr27	0	0	0	0	0	0	0	0
ENSMUSG00000002249	Tead3	0	0	0	0	0	0	0	0
ENSMUSG00000002250	Ppard	960	1214	868	893	579	575	444	466
ENSMUSG00000002257	Def6	1346	1562	1343	1624	1291	1145	1214	1099.999
ENSMUSG00000002265	Peg3	0	0	0	0	1	0	0	0
ENSMUSG00000002266	Zim1	0	0	0	0	0	0	0	0
ENSMUSG00000002274	Metrn	414.001	521.946	380.999	589.999	589	560	493	531
ENSMUSG00000002279	Lmf1	287.999	399.001	289.001	364	362	349	305.999	335.999
ENSMUSG00000002280	Narfl	588	680.999	584	601	701	647	528.999	532.001
ENSMUSG00000002289	Angptl4	119	109	254	84	92	104	149	135
ENSMUSG00000002297	Dbf4	1091.001	1329.999	1051.999	1611	1640	1512.999	1322.999	1307
ENSMUSG00000002307	Daxx	774	1002.001	1078	813	1031.001	948	660	710.999
ENSMUSG00000002308	Cd320	97.999	86	83	100	129	137	115	100
ENSMUSG00000002319	Ipo4	937.592	1175.999	1049.94	953	1514.001	1357.999	1111.141	1296
ENSMUSG00000002320	Tm9sf1	1519.897	1850	1558.272	1837.999	1911.001	1891	1465.754	1743
ENSMUSG00000002324	Rec8	0	5	0	2	0	0	0	0
ENSMUSG00000002325	Irf9	1036	1269.001	1549.132	1225.999	1464.107	1462	914.001	968.001
ENSMUSG00000002326	Gmpr2	897.001	977	857	759	1057.002	960	934	878
ENSMUSG00000002329	Mdp1	393	397	365	406	371	310	307	351
ENSMUSG00000002332	Dhrs1	932	1125	996	1111.999	1171.001	985	843.001	882.001
ENSMUSG00000002341	Ncan	0	0	0	0	0	0	0	0
ENSMUSG00000002342	Tmem161a	426.998	491	449.002	497	545	458.001	412.999	450
ENSMUSG00000002343	Armc6	224	265	178	227	332.001	264.999	294	298
ENSMUSG00000002345	Borcs8	263	355.999	276.999	342.999	325	267.999	216	248
ENSMUSG00000002346	Slc25a42	83	107.001	88	136	119	142.001	94	91
ENSMUSG00000002365	Snx9	2060	2355	1703	2234	2378	2124	1587	1839
ENSMUSG00000002372	Ranbp3	1571.999	1955.999	1624	1810	2084.999	1837.999	1718.001	1726
ENSMUSG00000002379	Ndufa11	593.999	832	564	576	895	714	691	590
ENSMUSG00000002384	Bmp8b	0	0	0	0	0	0	0	0
ENSMUSG00000002393	Nr2f6	472.001	676	558	599	515	432	401	434
ENSMUSG00000002395	Use1	507.001	713.001	577.999	757	585	553.999	465.001	566.001
ENSMUSG00000002396	Ocel1	217.001	250.001	216.999	242	254.999	227.999	165	215
ENSMUSG00000002409	Dyrk1b	111	144	127.001	173	94	71.999	60	45
ENSMUSG00000002413	Braf	833	1066	777	1086	886	833	673	818
ENSMUSG00000002416	Ndufb2	367	453	390	444	474.999	465	377.893	375
ENSMUSG00000002428	Hltf	1119	1253	996	1258	1238.001	1173	815	938
ENSMUSG00000002455	Prpf6	1075	1279	1097	1191	1413	1165	1081	1129
ENSMUSG00000002458	Rgs19	2026.001	2396.001	2046.999	2239	2192.001	1940.001	1664.001	1783
ENSMUSG00000002459	Rgs20	0	0	0	0	0	0	0	0
ENSMUSG00000002475	Abhd3	8	7	7	10	26	17	15	10
ENSMUSG00000002477	Snrpd1	966	1196.999	918	1246.001	1376	1175	1078	1007
ENSMUSG00000002486	Tchp	141.001	224	158	189.999	198	181.001	147.001	164
ENSMUSG00000002489	Tiam1	4715.001	6015.999	4830	4078.001	3067.999	2248	1748	2198.999
ENSMUSG00000002496	Tsc2	1364.001	1558.001	1357	1416.999	1696	1564.002	1216.001	1314
ENSMUSG00000002500	Rpl3l	4	3	2	3	5	5	2	2
ENSMUSG00000002504	Slc9a3r2	46	70	56	33	6	19	12	5
ENSMUSG00000002524	Puf60	2215	2638	2218	2387.999	2763	2461	2256.001	2338.999
ENSMUSG00000002546	Golga2	1267.001	1591	1445	1485	1659	1425	1262	1318
ENSMUSG00000002550	Uck1	647	821	761	753	844.001	699	575	679.001
ENSMUSG00000002565	Scin	69	79	51	40	42	36	21	16
ENSMUSG00000002578	Ikzf4	0	0	0	1	0	1	2	1
ENSMUSG00000002580	Mien1	463	521	515	486	612	561	499	552
ENSMUSG00000002588	Pon1	0	0	0	0	0	0	0	0
ENSMUSG00000002602	Axl	9418.001	11009	10888.001	6640	2043.999	2699.999	1513.001	1440
ENSMUSG00000002603	Tgfb1	5656.001	7375	5441	6804	6636.999	5961.999	5187.999	6156.001
ENSMUSG00000002608	Ccdc97	1055	1227	1040.999	1017	1026	872.999	798.999	786.999
ENSMUSG00000002617	Zfp40	96	115.999	92	141	126	131	67	71
ENSMUSG00000002625	Akap8l	558.001	593	584.001	485.001	536.001	495	484	449.999
ENSMUSG00000002633	Shh	0	0	0	0	0	0	0	0
ENSMUSG00000002635	Pdcd2l	244	301.001	256	287	338	345.001	246.999	323
ENSMUSG00000002658	Gtf2f1	1257	1585	1192	1354	1694	1514	1430	1426
ENSMUSG00000002660	Clpp	293	393	248	350	457	358	362	357
ENSMUSG00000002661	Alkbh7	111	125	96.999	160.999	184	159	143	160
ENSMUSG00000002664	Pspn	0	0	0	0	0	0	0	0
ENSMUSG00000002668	Dennd1c	1060.999	1291.999	1102.999	1127.999	784.999	764	639	637
ENSMUSG00000002679	Med6	267.001	299	238.001	315	344	324	302	322
ENSMUSG00000002688	Prkd1	0	0	0	0	0	0	0	0
ENSMUSG00000002699	Lcp2	3057	3880	2434.001	3342	2831	2540.999	2663	2698.999
ENSMUSG00000002718	Cse1l	2334	2818	2325.001	2582	3198	2772.999	2569.001	2690.001
ENSMUSG00000002728	Naa20	807.001	1042.999	655.999	973	1358.999	1173.001	1044	1054.999
ENSMUSG00000002731	Prkra	345	385	274	543	495	417	318	347
ENSMUSG00000002732	Fkbp7	25	37	31	24	25	19.999	18	21
ENSMUSG00000002733	Plekha3	718	890	840	789	936	866	872	862
ENSMUSG00000002741	Ykt6	2136	2765	2537	2409	3589	3187	3297	3365
ENSMUSG00000002748	Baz1b	5734	7013.999	5805	6470.999	6931	6364.999	5166	5729
ENSMUSG00000002763	Pex6	488.001	603	429	556	494	432	382	395
ENSMUSG00000002767	Mrpl2	559	631	460	572	696	575	567	602
ENSMUSG00000002768	Mea1	555.001	669	579.001	573	662	647.001	608.001	620
ENSMUSG00000002769	Gnmt	5	14	9	4	3	8	4	5
ENSMUSG00000002771	Grin2d	17	16	24	28	15	13	7	13
ENSMUSG00000002778	Kdelr1	1555	1951	1567.999	2068	1956	1706	1370.999	1636.001
ENSMUSG00000002781	Tmem143	165	183.999	224	231	194.001	147.999	153	136.999
ENSMUSG00000002797	Ggct	102	131	87.001	119.999	102	89	91	90
ENSMUSG00000002799	Jag2	192	216	109.001	406	235.001	272.001	219	168
ENSMUSG00000002803	Btbd6	206.001	321	213.001	269	309.001	313.001	237	235.001
ENSMUSG00000002804	Nudt14	176.001	218.999	170	239	243	202	129	152
ENSMUSG00000002808	Epdr1	4	2	0	0	8	0	0	5
ENSMUSG00000002812	Flii	4939	5956	5235	5172	5482	4401	3866	4414
ENSMUSG00000002814	Top3a	382	531.999	428	493	547	454	375	380
ENSMUSG00000002820	Atg4d	406.999	523.001	451	453.999	512	429	458.001	450.999
ENSMUSG00000002825	Qtrt1	125	177	148	145	153.001	145.999	144.999	138
ENSMUSG00000002831	Plin4	0	0	0	0	0	0	0	0
ENSMUSG00000002833	Hdgfl2	802	899	788	1043	1081.001	947.999	825	876
ENSMUSG00000002835	Chaf1a	1909	2439	1945	2411	2766	2461.001	1999	2270
ENSMUSG00000002844	Adprh	1401	1710	1506	1455	1455	1267	1118	1302
ENSMUSG00000002845	Tmem39a	334.001	395	337.001	361	357.001	363	313	335
ENSMUSG00000002846	Timmdc1	145	174	204	217	270	215	198	218
ENSMUSG00000002847	Pla1a	1	2	0	0	2	3	0	1
ENSMUSG00000002870	Mcm2	3016	3695	2763.001	3351.999	3776.999	3420	3102	3220
ENSMUSG00000002871	Tpra1	799.999	933.001	742.999	855	827.999	811.999	758.999	744.999
ENSMUSG00000002881	Nab1	2110	2571.999	2190	2512	3085.001	2717	2293.999	2517
ENSMUSG00000002885	Adgre5	2603.999	3397.001	1787	1544.001	407.999	302	164	343.001
ENSMUSG00000002897	Il17ra	5145	5794	4770	4624	2068	2401	2374	2228.001
ENSMUSG00000002900	Lamb1	0	0	0	0	0	0	0	0
ENSMUSG00000002908	Kcnn1	0	0	0	0	5	3	1	1
ENSMUSG00000002910	Arrdc2	140	182.001	151	144	116	98	87	121
ENSMUSG00000002930	Ppp1r17	0	0	0	0	0	0	0	0
ENSMUSG00000002944	Cd36	1023.999	1372.999	1019.999	2134	9595	6459	7925.999	9315
ENSMUSG00000002948	Map2k7	1268.999	1522.999	1365.597	1387	1541	1410.918	1065.486	1249
ENSMUSG00000002949	Timm44	644.001	774	730.999	773	955.999	814.001	714	816
ENSMUSG00000002957	Ap2a2	3187	4106	3322	3577	3705	3171	2694	3093
ENSMUSG00000002963	Pnkp	639	792.001	617.999	665.999	537.001	515	559	565.999
ENSMUSG00000002968	Med25	960.562	1252	1011.999	1104.001	1168.999	1110.002	927	1066
ENSMUSG00000002980	Bcam	0	4	0	2	15	4	4	4
ENSMUSG00000002981	Clptm1	3626	4002	3923	3671.999	4762.999	4183.999	3945	4251.999
ENSMUSG00000002983	Relb	280	489	229	395.998	436	389	415	531.999
ENSMUSG00000002984	Tomm40	1050	1430	1093.001	1113	1676.999	1457.998	1616.001	1646
ENSMUSG00000002985	Apoe	6814	5567	6704	9148	10145.998	15774	20781	21888
ENSMUSG00000002992	Apoc2	205	257	372	251	163	182.808	187	216
ENSMUSG00000002996	Hbp1	894	1124.001	932.001	973	1065	969	687.999	806
ENSMUSG00000002997	Prkar2b	563	649	729	686	748	658.999	526	580
ENSMUSG00000003031	Cdkn1b	1087	1274	1275.999	1283	903	921	696	759
ENSMUSG00000003032	Klf4	2433	2940	2318	2264.999	558	417	263	295
ENSMUSG00000003033	Ap1m1	1529.999	1764	1470.999	1676	1806	1625	1401	1537
ENSMUSG00000003037	Rab8a	2309	2725	2384	2574	2701	2383	2225	2311
ENSMUSG00000003038	Hmgn2	4230.628	5100.716	3313.592	5532.119	4918.81	4589.711	3948.861	3918.939
ENSMUSG00000003039	Fam32a	1397	1722	1239	1555	1538	1214	1047	1285
ENSMUSG00000003051	Elf3	0	0	0	0	0	0	0	0
ENSMUSG00000003053	Cyp2c29	0	0	0	0	0	0	0	0
ENSMUSG00000003062	Stard3nl	836	1056	837.001	902.998	992.999	945.001	756.999	792.999
ENSMUSG00000003068	Stk11	1896	2421	1904	2305.002	2539.999	2371.003	2079.999	2111.999
ENSMUSG00000003070	Efna2	11	17	23	23	52	25	46	57
ENSMUSG00000003072	Atp5d	2320	2899	2256	2804	3274	2739	2556	2622.999
ENSMUSG00000003099	Ppp5c	1386	1696	1504.001	1555	1909	1734.999	1577.999	1699
ENSMUSG00000003119	Cdk12	1296.001	1700	1390	1442.001	1416	1273	1103	1349
ENSMUSG00000003123	Lipe	610	821.001	813.001	675.999	503	435	351	428
ENSMUSG00000003131	Pafah1b2	1883	2285.001	1722.999	2094	2402	2147	1866	2034
ENSMUSG00000003134	Tbc1d8	1099	1282	898	926	609	542.999	343	498
ENSMUSG00000003135	Cnot11	715	924	746	942	851	850	755	811
ENSMUSG00000003153	Slc2a3	108	114	85	181	410	335.999	287	289
ENSMUSG00000003154	Foxj2	1325	1554.999	1359	1559	1418	1195	1095	1141
ENSMUSG00000003161	Sri	1462	1735	1287	1718	1637.999	1380.001	1222.999	1370
ENSMUSG00000003166	Dgcr2	1759.527	2080.503	1863.235	1819.31	1878	1721.001	1424.978	1637.91
ENSMUSG00000003184	Irf3	667	894.001	815.001	727	760.998	692.999	615.999	672.002
ENSMUSG00000003190	Bcl2l12	190	258	192.999	215.001	179.001	199	159	155
ENSMUSG00000003198	Zfp959	119.569	119.311	123	145.764	136	114.669	91.709	106.41
ENSMUSG00000003199	Mpnd	675	776	735	889	930.999	778	733	799
ENSMUSG00000003200	Sh3gl1	983	1219	1072	1197	1706	1404	1382	1361
ENSMUSG00000003206	Ebi3	738	928	608	858	907	784	705	626
ENSMUSG00000003208	Yju2	245	348	266	323	350	278.001	262	306
ENSMUSG00000003226	Ranbp2	4974	5945	5138	5937	7785	6548	5800	6393
ENSMUSG00000003227	Edar	0	0	0	0	0	0	0	0
ENSMUSG00000003228	Grk5	1235	1381	1259	951	469	380	396	382
ENSMUSG00000003233	Dvl3	664.999	846.999	769	830	804	809	657	809
ENSMUSG00000003234	Abcf3	682.999	766.001	675	801.999	883	796.001	679.999	737
ENSMUSG00000003235	Eif2b5	987	1322	934	1226	1426	1158	1181	1234
ENSMUSG00000003269	Cyth2	593.999	773	582	806.001	893	839.999	674	785.001
ENSMUSG00000003271	Sult2b1	4	4	1	4	6	1	0	2
ENSMUSG00000003273	Car11	0	0	0	2	0	1	0	1
ENSMUSG00000003279	Dlgap1	0	1	1	0	1	0	2	0
ENSMUSG00000003282	Plag1	30	58.001	36	48	37	51	33	29
ENSMUSG00000003283	Hck	2409	3024	2238.001	2572.001	2696.999	2503	1991.999	2319
ENSMUSG00000003299	Mrpl4	976	1192	989	991	1214.999	1071	977	945
ENSMUSG00000003308	Keap1	1385	1639.001	1541.001	1557	1778.001	1564	1279	1436
ENSMUSG00000003309	Ap1m2	3	5	0	4	3	3	1	1
ENSMUSG00000003316	Glg1	6743.999	8112.001	6561	7586	9122	8255	6248	7357
ENSMUSG00000003341	Atp8b3	1	0	0	0	0	0	0	0
ENSMUSG00000003344	Btbd2	269	327	243.999	450	327.001	329	200	250.001
ENSMUSG00000003345	Csnk1g2	1934	2316.001	1986.999	2132	1961.001	1818.998	1630	1683
ENSMUSG00000003346	Abhd17a	1061	1196	933	1140	1005	965	871	932
ENSMUSG00000003348	Mob3a	1785	2037	1844	2086	1669	1623	1360	1467
ENSMUSG00000003352	Cacnb3	7	10	8	22	21	12	12	9
ENSMUSG00000003354	Ccdc65	0	0	0	0	0	0	1	0
ENSMUSG00000003355	Fkbp11	5	9	7	7	19	10	14	18
ENSMUSG00000003360	Ddx23	1849	2410.998	2126	2178	2535.999	2285	2083.001	2077
ENSMUSG00000003363	Pld3	2476	3154.999	2993	2847	3603	3138.999	2600.998	3126
ENSMUSG00000003378	Grik5	6	21	15	20	16	24	19	9
ENSMUSG00000003379	Cd79a	1	0	1	1	0	0	0	1
ENSMUSG00000003380	Rabac1	794	960	968	934.001	1064	909.001	915	917.001
ENSMUSG00000003382	Etv3	2019	2816	1915.999	2238.999	2612.999	2245	1926	2120
ENSMUSG00000003402	Prkcsh	1748	2042	1749.001	2028	2489	2205	1980	2112.001
ENSMUSG00000003410	Elavl3	1	0	0	0	0	0	0	0
ENSMUSG00000003411	Rab3b	1	0	3	2	6	17	12	12
ENSMUSG00000003418	St8sia6	4	17	0	5	4	2	1	1
ENSMUSG00000003420	Fcgrt	516	518.999	433	494	362	384	295	278
ENSMUSG00000003421	Nosip	758.999	907	665	806	941.001	694.001	830	801
ENSMUSG00000003423	Pih1d1	480.999	530.001	469	625	617	592	521	520.001
ENSMUSG00000003429	Rps11	7717	9706	7086	8855.001	8914.001	7731	6856	6901
ENSMUSG00000003435	Supt5	2837	3433.999	2884.999	3181.001	3554	3028	2825	3086
ENSMUSG00000003436	Dll3	0	0	0	0	0	0	0	0
ENSMUSG00000003437	Paf1	1012	1205.001	1009	1135	1345.998	1153	1060	1208.999
ENSMUSG00000003438	Timm50	1006	1170.001	927	1084	1469.999	1235.001	1208	1209.999
ENSMUSG00000003444	Med29	245	293	239	230	333	252	244	243
ENSMUSG00000003452	Bicd1	12	6	11	16	40	21	19	12
ENSMUSG00000003458	Ncstn	3315	4096	3637.001	3604	3814.999	3562	3048	3294.001
ENSMUSG00000003464	Pex19	1003	1055.001	992	1006.001	1269.001	1098	1137	1101
ENSMUSG00000003469	Phyhip	16	27	0	23	0	29	0	23
ENSMUSG00000003476	Crhr2	0	0	0	0	0	0	0	0
ENSMUSG00000003477	Inmt	0	0	0	0	0	0	0	0
ENSMUSG00000003484	Cyp4f18	519	562	764	343	196	239	271	221
ENSMUSG00000003500	Impdh1	1061	1307	1102	1045.999	1486.999	1160.001	1058.002	1202.999
ENSMUSG00000003505	Psg18	0	0	0	0	0	0	0	0
ENSMUSG00000003518	Dusp3	3570	4378.001	3622.999	4123	4656	3872	3543	4004
ENSMUSG00000003526	Prodh	68	76	53	92	102	105	90.999	96.999
ENSMUSG00000003527	Ess2	431.001	451	411.999	425.999	518.999	444.999	405.001	458
ENSMUSG00000003528	Slc25a1	755	914	859	839	1019	994	846	963.999
ENSMUSG00000003531	Dgcr6	195	199.001	143.001	226	337	347	229	226
ENSMUSG00000003534	Ddr1	0	3	1	0	1	0	0	1
ENSMUSG00000003541	Ier3	181	201	140	178	273	231	227	239
ENSMUSG00000003545	Fosb	11	10	16	16	40	39	41	45
ENSMUSG00000003546	Klc4	607	537	602	737	658	616	531	529
ENSMUSG00000003549	Ercc1	176.999	263	203.999	282	285	210	212	245.001
ENSMUSG00000003555	Cyp17a1	0	0	0	0	0	0	0	0
ENSMUSG00000003559	As3mt	323.001	346.001	216	271.001	514	429.999	455	277
ENSMUSG00000003573	Homer3	528	671	509	694.999	1022	952	870.999	959.001
ENSMUSG00000003575	Crtc1	392	453	422.999	350	344	315	282.001	334
ENSMUSG00000003581	Rnf215	177	281	221	205.999	199	186	150	169
ENSMUSG00000003585	Sec14l2	2	2	3	2	5	2	0	1
ENSMUSG00000003604	Aven	228	320	235	257	310	261	252	272
ENSMUSG00000003617	Cp	1	7	0	0	0	0	0	0
ENSMUSG00000003623	Crot	656	724	738	746	755	691	527	611
ENSMUSG00000003644	Rps6ka1	3830	4545	3923.999	3807.999	3887.999	3679	3383	3351.999
ENSMUSG00000003657	Calb2	0	0	0	0	0	0	0	0
ENSMUSG00000003660	Snrnp200	4739	5948	4727	6081.994	6453	5551.999	4660	5049
ENSMUSG00000003662	Ciao1	625	700	588	639	773.001	731.999	627	704.001
ENSMUSG00000003665	Has1	0	0	0	0	0	0	0	0
ENSMUSG00000003680	Taf6l	365	440	400.999	397.001	599	530.001	441.999	522.999
ENSMUSG00000003721	Insig2	351	448.999	413	469.999	614	497	434	459
ENSMUSG00000003731	Kpna6	1914.001	2233	1980	2142	2731.001	2344	2195	2473.999
ENSMUSG00000003746	Man1a	1115.999	1370.001	1052	1858	1986	1955	1746	1822.001
ENSMUSG00000003752	Itpkc	107	158	109	131	182	176	157	171
ENSMUSG00000003762	Coq8b	212	291.999	182	257	258.001	293	237	220
ENSMUSG00000003778	Brd8	1517	1965.999	1694.998	2047.001	1697	1703	1294.001	1439.999
ENSMUSG00000003779	Kif20a	2903	3137	2537.999	3186	3379.999	2806	2792	2933.999
ENSMUSG00000003808	Farsa	1016.001	1310	1045	1050.999	1416	1153	1148.999	1196.999
ENSMUSG00000003809	Gcdh	307.001	328.999	256	335	418.001	409.999	304	375
ENSMUSG00000003810	Mast2	2396	2975.001	2874.999	3115.001	3535.999	3091	2735.001	2791.001
ENSMUSG00000003812	Dnase2a	1477	1779	1803.999	1779	2352	2125	1789.001	1960
ENSMUSG00000003813	Rad23a	1293.999	1516	1360	1498.001	1686	1550.999	1422	1437
ENSMUSG00000003814	Calr	17315	20980	15454.001	15493	27337	23143	19444	22152
ENSMUSG00000003824	Syce2	325	418.001	309	458.001	516	471	371.999	439
ENSMUSG00000003847	Nfat5	1762.999	2350.999	2200.001	2064	2472.002	2090	1765.001	1946
ENSMUSG00000003848	Nob1	497	711.999	541	646	705.999	519	534	631
ENSMUSG00000003849	Nqo1	2066	2204	3146	1129	565	372	368	379
ENSMUSG00000003863	Ppfia3	17	36	23	31	35.999	24.001	33	45
ENSMUSG00000003865	Gys1	427	539.999	407	579	603	558	515	559
ENSMUSG00000003868	Ruvbl2	939	1127	845.999	1027.001	1331	1139	1231.999	1116.999
ENSMUSG00000003872	Lin7b	1	0	1	1	0	1	1	1
ENSMUSG00000003873	Bax	1863.844	2460.572	1775.665	2155.798	2773.757	2542	2539.835	2254.73
ENSMUSG00000003882	Il7r	965.001	1209	1000	1738	3266	2634.001	2064.001	2492
ENSMUSG00000003923	Tfam	478.999	572.999	476	626	656	575.001	467.999	507
ENSMUSG00000003929	Zfp81	242	227	239	234	286	257	195.999	220
ENSMUSG00000003934	Efnb3	3	2	1	1	4	1	0	4
ENSMUSG00000003948	Mmd	1366.162	1404.467	1474.884	2014.667	2684.325	2465.222	2187.104	2172.166
ENSMUSG00000003949	Hlf	1	2	0	0	1	1	2	1
ENSMUSG00000003955	Fam162a	365	495.999	360	451	591.001	489.001	474	489.999
ENSMUSG00000003970	Rpl8	12395	15113.001	11216.999	13914	15505	13569	12421	12526
ENSMUSG00000003974	Grm3	0	0	0	0	0	0	0	0
ENSMUSG00000003992	Ssbp2	148	195	151.999	175	106.999	85	89	71
ENSMUSG00000004018	Fancl	233	306.999	294	319	355	262.001	294	242
ENSMUSG00000004031	Brinp2	0	0	0	0	0	0	0	0
ENSMUSG00000004032	Gstm5	49	75	55	65	137	124	70	82
ENSMUSG00000004035	Gstm7	5	14	1	4	4	6	1	6
ENSMUSG00000004038	Gstm3	0	1.004	0	0	0	0	0	0
ENSMUSG00000004040	Stat3	2922.001	3319	3255	2570	2498.999	2264.001	1963.999	2146
ENSMUSG00000004043	Stat5a	771.336	1003.602	720.471	874.525	739.14	658.673	585.322	584.561
ENSMUSG00000004044	Cavin1	26	32	20	41	253	160	87	140
ENSMUSG00000004054	Map3k11	2397.999	2992	2582	2360	2326.001	2163.001	1826	2176.999
ENSMUSG00000004056	Akt2	2190	2586.999	2178	2437	2533.001	2326.999	2052.999	2198.001
ENSMUSG00000004069	Dnaja3	860	1056	896	947	1235	1110	981	1088
ENSMUSG00000004070	Hmox2	2061	2430	2159.001	2531	2893	2517	2143	2338
ENSMUSG00000004071	Cdip1	503.001	619.001	521	496	653	600.001	488	557
ENSMUSG00000004085	Map3k20	1248.999	1538.999	1015	1623	1772.001	1346	1220	1263
ENSMUSG00000004096	Cwc15	1345	1664.001	1345	1526	1868	1610	1465.999	1508.001
ENSMUSG00000004098	Col5a3	0	0	0	0	1	0	0	1
ENSMUSG00000004099	Dnmt1	7346.001	9014.001	7432	9340	9968.001	8857.001	6930.001	7829
ENSMUSG00000004100	Ppan	666.001	854.999	657.002	623	960	795	925.999	961
ENSMUSG00000004105	Angptl2	3682	3242	4381	4053.999	6452	5752.999	5718	5649.999
ENSMUSG00000004110	Cacna1e	0	0	0	1	0	0	0	0
ENSMUSG00000004113	Cacna1b	12	11	9	22	48	18	5	27
ENSMUSG00000004127	Trmt10a	121	198.999	172	220	288	249.999	218	243
ENSMUSG00000004151	Etv1	220	282.999	221.001	357.999	350	290.001	149.001	248
ENSMUSG00000004187	Kifc2	9	18	31	23	19	23	14	19
ENSMUSG00000004207	Psap	81126	99206	75870.001	79103	64315	57130	52803	60835
ENSMUSG00000004221	Ikbkg	1218	1377	1300.999	1259.001	1418	1188.001	1171	1194.998
ENSMUSG00000004231	Pax2	0	0	0	0	0	0	0	0
ENSMUSG00000004233	Wars2	140	207	162	217	198	169	125	154
ENSMUSG00000004263	Atn1	1320.598	1435.957	1631.001	1883	2056	1963	1415.506	1881
ENSMUSG00000004264	Phb2	2105.999	2633.001	1801.999	2520.001	3144	2688.001	2447	2736.001
ENSMUSG00000004266	Ptpn6	8160.001	10529.999	8181.999	8730	7557	7124	6083.001	6444.999
ENSMUSG00000004267	Eno2	11	16.001	21	13	97	56	73	48.999
ENSMUSG00000004268	Emg1	1064.999	1260.001	991	1163	1437.999	1228	1163.999	1287
ENSMUSG00000004270	Lpcat3	1158	1358	1245	1223.999	1181	1068.999	934	968
ENSMUSG00000004285	Atp6v1f	1186	1533	1173	1474	1813	1613	1433	1481.001
ENSMUSG00000004296	Il12b	1	4	1	0	0	0	0	0
ENSMUSG00000004317	Clcn5	1029	1412.999	1038	1394	1766	1574	1330	1521.001
ENSMUSG00000004319	Clcn3	1508.999	1794.999	1440	1544.999	1742.999	1593.999	1235.999	1414.001
ENSMUSG00000004328	Hif3a	0	0	0	0	0	1	0	0
ENSMUSG00000004341	Gpx6	0	0	0	0	0	0	0	0
ENSMUSG00000004344	Gpx5	0	0	0	0	0	0	0	0
ENSMUSG00000004347	Pde1c	46	16	18.001	19	105.001	146	94	120.999
